"cena (zł)","powierzchnia","liczba pokoi","piętro","adres","rynek","rodzaj zabudowy","materiał budynku","okna","ogrzewanie","rok budowy","stan wykończenia (do)","czynsz","forma własności","internet","telewizja kablowa","telefon","rolety antywłamaniowe","drzwi/okna antywłamaniowe","domofon/wideofon","monitoring/ochrona","system alarmowy","teren zamknięty","meble","pralka","zmywarka","lodówka","kuchenka","piekarnik","telewizor","balkon","pom. użytkowe","garaż/miejsce parkingowe","piwnica","ogródek","taras","winda","dwupoziomowe","oddzielna kuchnia","klimatyzacja"
"450 000","49","2","1","Oliwa","wtórny","apartamentowiec","cegła","plastikowe","miejskie","2008","zamieszkania","0","pełna","1","1","0","0","0","1","1","0","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"232 920","49,80","3","1","Jasień","pierwotny","blok","silikat","plastikowe","miejskie","2017","wykończenia","0","pełna","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0"
"232 815","49,80","3","1","Jasień","pierwotny","blok","silikat","plastikowe","miejskie","2017","wykończenia","0","pełna","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0"
"315 000","61,55","4","p","Chełm","wtórny","kamienica","cegła","plastikowe","miejskie","1941","remontu","490","0","1","1","0","0","1","1","0","1","0","1","1","0","1","1","1","0","0","0","0","1","1","0","0","0","1","0"
"171 598","33,32","2","5","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232 073","47,87","2","1","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173 243","40,01","2","p","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200 689","47,31","2","4","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"509 155","56,80","3","6","Gdańsk","wtórny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"317 366","44,70","2","6","Śródmieście","pierwotny","blok","0","0","0","2016","0","0","pełna","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"393 860","47,30","2","2","Śródmieście","pierwotny","0","0","0","0","2017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"2 590 000","168,20","5","5","Gdańsk","pierwotny","apartamentowiec","0","0","miejskie","2012","0","0","pełna","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"639 000","97","4","1","Wrzeszcz","wtórny","kamienica","cegła","0","miejskie","1925","zamieszkania","450","pełna","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"450 000","49","2","1","Oliwa","wtórny","apartamentowiec","cegła","plastikowe","miejskie","2008","zamieszkania","0","pełna","1","1","0","0","0","1","1","0","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"1 399 000","100","4",">","Przymorze","wtórny","apartamentowiec","0","plastikowe","miejskie","2006","zamieszkania","0","pełna","1","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","0","0"
"459 853","51,60","3","4","Stare Miasto","pierwotny","apartamentowiec","żelbet","drewniane","miejskie","2017","wykończenia","200","pełna","1","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","1","0","1","1","0","0","1","0","0","1"
"461 199,79","47","2","2","Starówka","pierwotny","apartamentowiec","silikat","drewniane","miejskie","2017","wykończenia","0","pełna","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0"
"171 598","33,32","2","5","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232 073","47,87","2","1","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173 243","40,01","2","p","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200 689","47,31","2","4","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"509 155","56,80","3","6","Gdańsk","wtórny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"317 366","44,70","2","6","Śródmieście","pierwotny","blok","0","0","0","2016","0","0","pełna","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2 590 000","168,20","5","5","Gdańsk","pierwotny","apartamentowiec","0","0","miejskie","2012","0","0","pełna","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"639 000","97","4","1","Wrzeszcz","wtórny","kamienica","cegła","0","miejskie","1925","zamieszkania","450","pełna","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"393 860","47,30","2","2","Śródmieście","pierwotny","0","0","0","0","2017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"450 000","49","2","1","Oliwa","wtórny","apartamentowiec","cegła","plastikowe","miejskie","2008","zamieszkania","0","pełna","1","1","0","0","0","1","1","0","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"547 000","67,20","3","8","Przymorze","wtórny","apartamentowiec","0","plastikowe","miejskie","2010","zamieszkania","600","pełna","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0"
"360 000","55,50","","d","Brzeźno","wtórny","blok","inne","plastikowe","miejskie","1981","zamieszkania","700","spółdzielcze","1","1","0","0","0","1","1","0","0","1","1","0","1","1","1","0","1","0","1","1","0","0","1","0","0","0"
"224 573,50","44,47","3","1","Łostowice","pierwotny","blok","0","plastikowe","miejskie","2018","wykończenia","190","pełna","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0"
"171 598","33,32","2","5","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232 073","47,87","2","1","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173 243","40,01","2","p","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200 689","47,31","2","4","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"509 155","56,80","3","6","Gdańsk","wtórny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"317 366","44,70","2","6","Śródmieście","pierwotny","blok","0","0","0","2016","0","0","pełna","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2 590 000","168,20","5","5","Gdańsk","pierwotny","apartamentowiec","0","0","miejskie","2012","0","0","pełna","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"639 000","97","4","1","Wrzeszcz","wtórny","kamienica","cegła","0","miejskie","1925","zamieszkania","450","pełna","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"393 860","47,30","2","2","Śródmieście","pierwotny","0","0","0","0","2017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"450 000","49","2","1","Oliwa","wtórny","apartamentowiec","cegła","plastikowe","miejskie","2008","zamieszkania","0","pełna","1","1","0","0","0","1","1","0","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"609 000","75,68","3","p","Gdańsk","wtórny","blok","0","plastikowe","miejskie","2011","zamieszkania","0","pełna","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","0","0","1","0","0","1","1","0","0","0","0"
"669 000","93,65","3","p","Wrzeszcz","wtórny","kamienica","cegła","drewniane","gazowe","1908","zamieszkania","600","pełna","1","1","1","0","1","1","0","0","0","1","1","1","0","1","1","0","1","0","1","1","0","0","0","0","1","0"
"199 000","45","2","1","Kowale","wtórny","blok","0","0","0","0","0","272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171 598","33,32","2","5","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232 073","47,87","2","1","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173 243","40,01","2","p","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200 689","47,31","2","4","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"509 155","56,80","3","6","Gdańsk","wtórny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"317 366","44,70","2","6","Śródmieście","pierwotny","blok","0","0","0","2016","0","0","pełna","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"393 860","47,30","2","2","Śródmieście","pierwotny","0","0","0","0","2017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"2 590 000","168,20","5","5","Gdańsk","pierwotny","apartamentowiec","0","0","miejskie","2012","0","0","pełna","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"639 000","97","4","1","Wrzeszcz","wtórny","kamienica","cegła","0","miejskie","1925","zamieszkania","450","pełna","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"450 000","49","2","1","Oliwa","wtórny","apartamentowiec","cegła","plastikowe","miejskie","2008","zamieszkania","0","pełna","1","1","0","0","0","1","1","0","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"456 500,12","60,47","3","6","Śródmieście","pierwotny","apartamentowiec","cegła","plastikowe","miejskie","2018","0","0","pełna","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0"
"406 347,16","42,30","2","1","Starówka","pierwotny","apartamentowiec","silikat","drewniane","miejskie","2017","wykończenia","0","pełna","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0"
"503 186","49,90","2","5","Śródmieście","pierwotny","0","0","0","0","2017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"171 598","33,32","2","5","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232 073","47,87","2","1","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173 243","40,01","2","p","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200 689","47,31","2","4","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"509 155","56,80","3","6","Gdańsk","wtórny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"317 366","44,70","2","6","Śródmieście","pierwotny","blok","0","0","0","2016","0","0","pełna","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"393 860","47,30","2","2","Śródmieście","pierwotny","0","0","0","0","2017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"639 000","97","4","1","Wrzeszcz","wtórny","kamienica","cegła","0","miejskie","1925","zamieszkania","450","pełna","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"2 590 000","168,20","5","5","Gdańsk","pierwotny","apartamentowiec","0","0","miejskie","2012","0","0","pełna","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"450 000","49","2","1","Oliwa","wtórny","apartamentowiec","cegła","plastikowe","miejskie","2008","zamieszkania","0","pełna","1","1","0","0","0","1","1","0","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"449 000","81","3","3","Wrzeszcz","wtórny","kamienica","pustak","plastikowe","miejskie","0","zamieszkania","0","pełna","1","1","1","0","0","1","0","0","0","0","1","1","1","1","1","0","0","1","0","0","0","0","0","0","1","0"
"231 240","48,90","3","p","Jasień","pierwotny","blok","silikat","plastikowe","miejskie","2017","wykończenia","0","pełna","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0"
"580 000","144,29","5","p","Osowa","pierwotny","szeregowiec","silikat","plastikowe","gazowe","2016","wykończenia","0","pełna","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0","1","1","0","0","1","0"
"171 598","33,32","2","5","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232 073","47,87","2","1","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173 243","40,01","2","p","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200 689","47,31","2","4","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"509 155","56,80","3","6","Gdańsk","wtórny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"317 366","44,70","2","6","Śródmieście","pierwotny","blok","0","0","0","2016","0","0","pełna","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"639 000","97","4","1","Wrzeszcz","wtórny","kamienica","cegła","0","miejskie","1925","zamieszkania","450","pełna","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"393 860","47,30","2","2","Śródmieście","pierwotny","0","0","0","0","2017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"2 590 000","168,20","5","5","Gdańsk","pierwotny","apartamentowiec","0","0","miejskie","2012","0","0","pełna","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"450 000","49","2","1","Oliwa","wtórny","apartamentowiec","cegła","plastikowe","miejskie","2008","zamieszkania","0","pełna","1","1","0","0","0","1","1","0","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"252 922","53,40","3","2","Jasień","pierwotny","blok","silikat","plastikowe","miejskie","2017","wykończenia","0","pełna","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","1","0","0","0"
"750 000","70","3","2","Gdańsk","wtórny","apartamentowiec","cegła","plastikowe","miejskie","2011","zamieszkania","950","pełna","1","1","0","0","0","1","1","0","0","1","1","1","1","1","1","1","0","0","1","0","0","0","1","0","0","0"
"187 629","39,20","2","3","Jasień","pierwotny","blok","silikat","plastikowe","miejskie","2017","wykończenia","0","pełna","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","1","0","0","0"
"171 598","33,32","2","5","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232 073","47,87","2","1","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173 243","40,01","2","p","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200 689","47,31","2","4","Gdańsk","pierwotny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"509 155","56,80","3","6","Gdańsk","wtórny","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
